city,timestamp,temperature,season
New York,2010-03-02,15.482016368513873,spring
New York,2010-03-03,-1.5035323171060977,spring
New York,2010-03-04,7.074621805138211,spring
New York,2010-03-05,2.657490546475585,spring
New York,2010-03-06,12.698256083666575,spring
New York,2010-03-07,5.671343447895269,spring
New York,2010-03-08,9.511734707192792,spring
New York,2010-03-09,13.584161914718731,spring
New York,2010-03-10,7.586964335324196,spring
New York,2010-03-11,6.4711685526521165,spring
New York,2010-03-12,12.307078658568239,spring
New York,2010-03-13,11.963475789739828,spring
New York,2010-03-14,9.837327131830094,spring
New York,2010-03-15,9.776189678378868,spring
New York,2010-03-16,11.350729696567864,spring
New York,2010-03-17,8.116479668775131,spring
New York,2010-03-18,8.79493105114566,spring
New York,2010-03-19,12.524829794783495,spring
New York,2010-03-20,14.767313346561757,spring
New York,2010-03-21,5.501773435993337,spring
New York,2010-03-22,9.347630972529855,spring
New York,2010-03-23,3.265817183842855,spring
New York,2010-03-24,10.059678755186594,spring
New York,2010-03-25,0.1498619550121134,spring
New York,2010-03-26,8.731001996365318,spring
New York,2010-03-27,9.132202952588877,spring
New York,2010-03-28,11.879395977217255,spring
New York,2010-03-29,6.298285305438201,spring
New York,2010-03-30,8.84365277154108,spring
New York,2010-03-31,5.488583401014161,spring
New York,2010-04-01,9.21517113998991,spring
New York,2010-04-02,15.632056601955338,spring
New York,2010-04-03,4.107040785885365,spring
New York,2010-04-04,4.866701006414321,spring
New York,2010-04-05,2.6875904656421303,spring
New York,2010-04-06,18.984385036037338,spring
New York,2010-04-07,16.547017891424627,spring
New York,2010-04-08,14.710135616085484,spring
New York,2010-04-09,10.882376142371243,spring
New York,2010-04-10,8.817463830282561,spring
New York,2010-04-11,17.135706625497647,spring
New York,2010-04-12,11.714582016617172,spring
New York,2010-04-13,10.009993877885702,spring
New York,2010-04-14,15.35611762748357,spring
New York,2010-04-15,4.872297391809485,spring
New York,2010-04-16,7.000358827092493,spring
New York,2010-04-17,13.338215483261443,spring
New York,2010-04-18,11.509780599873343,spring
New York,2010-04-19,8.777396729968007,spring
New York,2010-04-20,8.95855801329348,spring
New York,2010-04-21,10.206711874636596,spring
New York,2010-04-22,12.784076733385712,spring
New York,2010-04-23,2.056219674136363,spring
New York,2010-04-24,10.1893278776595,spring
New York,2010-04-25,-1.0270462343219293,spring
New York,2010-04-26,4.728539216371717,spring
New York,2010-04-27,10.789847701040596,spring
New York,2010-04-28,17.321533760557912,spring
New York,2010-04-29,7.867943682611298,spring
New York,2010-04-30,4.854841779048953,spring
New York,2010-05-01,11.794989609288185,spring
New York,2010-05-02,9.060526640346312,spring
New York,2010-05-03,8.175038535127676,spring
New York,2010-05-04,4.959700654456861,spring
New York,2010-05-05,7.136480210101981,spring
New York,2010-05-06,5.2076487365293005,spring
New York,2010-05-07,0.656115677967561,spring
New York,2010-05-08,11.460240734446618,spring
New York,2010-05-09,5.740783616079016,spring
New York,2010-05-10,5.566091211096163,spring
New York,2010-05-11,7.388338803175024,spring
New York,2010-05-12,13.993280326626975,spring
New York,2010-05-13,9.997822529696839,spring
New York,2010-05-14,8.090384861669126,spring
New York,2010-05-15,5.309293215461262,spring
New York,2010-05-16,10.334845089621105,spring
New York,2010-05-17,17.692244629474516,spring
New York,2010-05-18,7.6845403965189245,spring
New York,2010-05-19,13.162325467527271,spring
New York,2010-05-20,5.406736067142964,spring
New York,2010-05-21,10.567667209496566,spring
New York,2010-05-22,18.48237787073687,spring
New York,2010-05-23,8.882158738619122,spring
New York,2010-05-24,16.694497530743263,spring
New York,2010-05-25,13.599561185033277,spring
New York,2010-05-26,11.599776453836471,spring
New York,2010-05-27,8.324873599174683,spring
New York,2010-05-28,17.047838859259862,spring
New York,2010-05-29,19.497295756192834,spring
New York,2010-05-30,2.143110450708398,spring
New York,2010-05-31,9.96781807575066,spring
New York,2010-06-01,20.002539732151995,summer
New York,2010-06-02,32.584257089260525,summer
New York,2010-06-03,16.96775679521259,summer
New York,2010-06-04,22.365516830594757,summer
New York,2010-06-05,31.689883363882036,summer
New York,2010-06-06,29.850536256356417,summer
New York,2010-06-07,25.392357991834437,summer
New York,2010-06-08,27.851706755612682,summer
New York,2010-06-09,18.891622859452298,summer
New York,2010-06-10,19.305194494838247,summer
New York,2010-06-11,29.18815779281232,summer
New York,2010-06-12,23.508497437357065,summer
New York,2010-06-13,32.512190505238976,summer
New York,2010-06-14,24.221390132918504,summer
New York,2010-06-15,24.679145882407663,summer
New York,2010-06-16,26.782842071866792,summer
New York,2010-06-17,24.542145088159263,summer
New York,2010-06-18,25.80542896046447,summer
New York,2010-06-19,20.2107442199665,summer
New York,2010-06-20,20.50830032159626,summer
New York,2010-06-21,22.86574193946331,summer
New York,2010-06-22,20.318283218217786,summer
New York,2010-06-23,26.13311497316786,summer
New York,2010-06-24,17.436984547133186,summer
New York,2010-06-25,29.94035171434553,summer
New York,2010-06-26,26.192673624138322,summer
New York,2010-06-27,25.777177613415454,summer
New York,2010-06-28,32.463978166030024,summer
New York,2010-06-29,31.15392460318089,summer
New York,2010-06-30,34.25117330729215,summer
New York,2010-07-01,20.23605117475689,summer
New York,2010-07-02,25.21042235246052,summer
New York,2010-07-03,21.506387580179176,summer
New York,2010-07-04,23.995538967984434,summer
New York,2010-07-05,31.47738445941124,summer
New York,2010-07-06,20.219366425136183,summer
New York,2010-07-07,24.31938556022162,summer
New York,2010-07-08,25.610551248181032,summer
New York,2010-07-09,18.250653234359252,summer
New York,2010-07-10,23.48879201479622,summer
New York,2010-07-11,13.476674500906347,summer
New York,2010-07-12,17.20154268513361,summer
New York,2010-07-13,21.711555784729153,summer
New York,2010-07-14,26.34512051311828,summer
New York,2010-07-15,25.087486175819908,summer
New York,2010-07-16,37.02135564528132,summer
New York,2010-07-17,20.26462538615062,summer
New York,2010-07-18,27.268801533402364,summer
New York,2010-07-19,21.664135033899463,summer
New York,2010-07-20,23.388359452844142,summer
New York,2010-07-21,26.80248904092433,summer
New York,2010-07-22,20.185397630105093,summer
New York,2010-07-23,27.62230120746091,summer
New York,2010-07-24,23.05329006470546,summer
New York,2010-07-25,32.76077630000196,summer
New York,2010-07-26,28.19866934151895,summer
New York,2010-07-27,26.051465565708742,summer
New York,2010-07-28,28.979040465043685,summer
New York,2010-07-29,23.969987729425355,summer
New York,2010-07-30,22.25327379968462,summer
New York,2010-07-31,30.860117681344406,summer
New York,2010-08-01,25.033009026897798,summer
New York,2010-08-02,27.282713981314075,summer
New York,2010-08-03,24.82989578375612,summer
New York,2010-08-04,22.363762875643566,summer
New York,2010-08-05,24.67480313177193,summer
New York,2010-08-06,26.045764413173067,summer
New York,2010-08-07,25.789209787701946,summer
New York,2010-08-08,30.4456852554886,summer
New York,2010-08-09,31.049685793321697,summer
New York,2010-08-10,25.208271387183878,summer
New York,2010-08-11,24.16208791948071,summer
New York,2010-08-12,22.49934339495442,summer
New York,2010-08-13,19.34376200289047,summer
New York,2010-08-14,25.246715318409713,summer
New York,2010-08-15,26.946585579168065,summer
New York,2010-08-16,24.450476116052094,summer
New York,2010-08-17,25.157357265030427,summer
New York,2010-08-18,16.747618760051957,summer
New York,2010-08-19,28.069380830398245,summer
New York,2010-08-20,28.798018607830137,summer
New York,2010-08-21,22.102523675998953,summer
New York,2010-08-22,31.043571541860615,summer
New York,2010-08-23,31.883754560696847,summer
New York,2010-08-24,27.465934507514802,summer
New York,2010-08-25,33.204579530652744,summer
New York,2010-08-26,14.372023584406815,summer
New York,2010-08-27,28.308510103569283,summer
New York,2010-08-28,23.005032860213433,summer
New York,2010-08-29,24.463542679115196,summer
New York,2010-08-30,21.087745869991867,summer
New York,2010-08-31,24.575427579620953,summer
New York,2010-09-01,17.05228338995309,autumn
New York,2010-09-02,19.855166286470894,autumn
New York,2010-09-03,17.42084029467633,autumn
New York,2010-09-04,9.640224320609413,autumn
New York,2010-09-05,26.61655404290981,autumn
New York,2010-09-06,7.980942119560289,autumn
New York,2010-09-07,13.137583768884918,autumn
New York,2010-09-08,13.909989093972023,autumn
New York,2010-09-09,19.336277842098873,autumn
New York,2010-09-10,26.386146636738182,autumn
New York,2010-09-11,21.628768257367454,autumn
New York,2010-09-12,13.061905443057382,autumn
New York,2010-09-13,11.308949730285455,autumn
New York,2010-09-14,16.35904003473896,autumn
New York,2010-09-15,9.7860884856585,autumn
New York,2010-09-16,16.73571243348975,autumn
New York,2010-09-17,21.448370320889097,autumn
New York,2010-09-18,15.82738992138949,autumn
New York,2010-09-19,16.000520326748227,autumn
New York,2010-09-20,16.265886175242613,autumn
New York,2010-09-21,15.649622479425044,autumn
New York,2010-09-22,19.215438501864824,autumn
New York,2010-09-23,14.02526735578044,autumn
New York,2010-09-24,19.38302239877575,autumn
New York,2010-09-25,16.57311188250393,autumn
New York,2010-09-26,17.156352015893752,autumn
New York,2010-09-27,21.26349444110881,autumn
New York,2010-09-28,10.039409075745048,autumn
New York,2010-09-29,2.9626267717826735,autumn
New York,2010-09-30,13.337660469267663,autumn
New York,2010-10-01,12.031034949646822,autumn
New York,2010-10-02,12.366932005390533,autumn
New York,2010-10-03,19.283046098177522,autumn
New York,2010-10-04,12.036710682082509,autumn
New York,2010-10-05,17.527698987024326,autumn
New York,2010-10-06,20.137467416305352,autumn
New York,2010-10-07,14.88006069401731,autumn
New York,2010-10-08,14.03712116776375,autumn
New York,2010-10-09,18.149950482828586,autumn
New York,2010-10-10,23.199903359026845,autumn
New York,2010-10-11,14.065783288652087,autumn
New York,2010-10-12,20.990334843952276,autumn
New York,2010-10-13,13.379176011128704,autumn
New York,2010-10-14,21.597004930513165,autumn
New York,2010-10-15,20.63212706895279,autumn
New York,2010-10-16,20.386152885687316,autumn
New York,2010-10-17,23.12191230365869,autumn
New York,2010-10-18,11.025648754945019,autumn
New York,2010-10-19,12.245860258075991,autumn
New York,2010-10-20,12.05481195721985,autumn
New York,2010-10-21,15.964688429938848,autumn
New York,2010-10-22,9.108633501296898,autumn
New York,2010-10-23,16.987392663026657,autumn
New York,2010-10-24,16.38338723478908,autumn
New York,2010-10-25,11.215417797663857,autumn
New York,2010-10-26,13.000129666965965,autumn
New York,2010-10-27,12.976939561138206,autumn
New York,2010-10-28,10.128498714940307,autumn
New York,2010-10-29,13.548081992155412,autumn
New York,2010-10-30,16.747364181202894,autumn
New York,2010-10-31,12.33170104795992,autumn
New York,2010-11-01,21.62775677215558,autumn
New York,2010-11-02,15.915036322353604,autumn
New York,2010-11-03,17.574202323606002,autumn
New York,2010-11-04,32.35187132570489,autumn
New York,2010-11-05,12.958077474284826,autumn
New York,2010-11-06,24.035785320335165,autumn
New York,2010-11-07,14.499159313983835,autumn
New York,2010-11-08,19.793914687064458,autumn
New York,2010-11-09,14.89889214076227,autumn
New York,2010-11-10,13.380270674129799,autumn
New York,2010-11-11,16.771631780152596,autumn
New York,2010-11-12,9.601154133744458,autumn
New York,2010-11-13,16.922715352775917,autumn
New York,2010-11-14,25.58688141930071,autumn
New York,2010-11-15,13.06845160691885,autumn
New York,2010-11-16,20.709355167014003,autumn
New York,2010-11-17,15.881567370457544,autumn
New York,2010-11-18,13.073268293344055,autumn
New York,2010-11-19,15.129650438829737,autumn
New York,2010-11-20,14.808393818277212,autumn
New York,2010-11-21,11.253714195169419,autumn
New York,2010-11-22,12.459087718061365,autumn
New York,2010-11-23,22.712608316178546,autumn
New York,2010-11-24,17.58164093319235,autumn
New York,2010-11-25,16.278154524758637,autumn
New York,2010-11-26,13.699573764348013,autumn
New York,2010-11-27,16.315290474657033,autumn
New York,2010-11-28,14.990276633408573,autumn
New York,2010-11-29,7.459217847244471,autumn
New York,2010-11-30,16.193065340195634,autumn
New York,2010-12-01,10.427206482188517,winter
New York,2010-12-02,-1.3900015313980028,winter
New York,2010-12-03,-4.754340803017866,winter
New York,2010-12-04,1.2466740803911345,winter
New York,2010-12-05,-0.27717948563765366,winter
New York,2010-12-06,4.0270737658125695,winter
New York,2010-12-07,-1.5724181746070758,winter
New York,2010-12-08,2.414603583187034,winter
New York,2010-12-09,-3.501100546270479,winter
New York,2010-12-10,-8.579778502149313,winter
New York,2010-12-11,1.5432967311164472,winter
New York,2010-12-12,-4.986627658857184,winter
New York,2010-12-13,0.8855425655005738,winter
New York,2010-12-14,-3.8254951942586306,winter
New York,2010-12-15,-4.7016000395923365,winter
New York,2010-12-16,3.2150566953467106,winter
New York,2010-12-17,-0.16213327838663225,winter
New York,2010-12-18,-2.7117896725446906,winter
New York,2010-12-19,-4.904787634004724,winter
New York,2010-12-20,10.349367583690396,winter
New York,2010-12-21,1.5756298015178691,winter
New York,2010-12-22,16.27431548645976,winter
New York,2010-12-23,-3.7103682998330028,winter
New York,2010-12-24,8.990895153124258,winter
New York,2010-12-25,-3.260112076949433,winter
New York,2010-12-26,3.988951062042863,winter
New York,2010-12-27,-5.557316877240053,winter
New York,2010-12-28,-8.982900833482347,winter
New York,2010-12-29,-2.1267665645649787,winter
New York,2010-12-30,-2.258663464290815,winter
New York,2010-12-31,-2.137320167665889,winter
New York,2011-01-01,5.586029999804976,winter
New York,2011-01-02,11.4329819471875,winter
New York,2011-01-03,0.2047023582004431,winter
New York,2011-01-04,-2.0269217134949225,winter
New York,2011-01-05,-6.568755162774142,winter
New York,2011-01-06,3.76693965383199,winter
New York,2011-01-07,-1.9152071002043292,winter
New York,2011-01-08,0.6572881711286023,winter
New York,2011-01-09,7.472076937700844,winter
New York,2011-01-10,2.985339297800256,winter
New York,2011-01-11,4.473966064323156,winter
New York,2011-01-12,4.859721759132699,winter
New York,2011-01-13,-0.235096435371749,winter
New York,2011-01-14,-5.392423009393873,winter
New York,2011-01-15,7.137108202643601,winter
New York,2011-01-16,-3.9299595678475137,winter
New York,2011-01-17,-5.084689689173131,winter
New York,2011-01-18,-6.7993617668369986,winter
New York,2011-01-19,5.655383229929695,winter
New York,2011-01-20,-3.6888491439683904,winter
New York,2011-01-21,-7.569017433990799,winter
New York,2011-01-22,-1.148004962594002,winter
New York,2011-01-23,-7.562919469448664,winter
New York,2011-01-24,-5.339539378805283,winter
New York,2011-01-25,5.094785634447833,winter
New York,2011-01-26,-3.0923963156396472,winter
New York,2011-01-27,1.338065123768048,winter
New York,2011-01-28,-0.8593358009718145,winter
New York,2011-01-29,-2.9771277450129006,winter
New York,2011-01-30,-2.4340524612844554,winter
New York,2011-01-31,3.7963665512593474,winter
New York,2011-02-01,-1.5545508513473885,winter
New York,2011-02-02,4.646640268489729,winter
New York,2011-02-03,7.7311003770431785,winter
New York,2011-02-04,-0.7815042058821825,winter
New York,2011-02-05,-1.3754983776783327,winter
New York,2011-02-06,3.0107509499710545,winter
New York,2011-02-07,-3.829174472222148,winter
New York,2011-02-08,4.433294100666377,winter
New York,2011-02-09,-0.5481499567918342,winter
New York,2011-02-10,-2.1476677646640754,winter
New York,2011-02-11,-5.830556337051396,winter
New York,2011-02-12,-7.117986790899153,winter
New York,2011-02-13,-10.717280220531077,winter
New York,2011-02-14,1.076869450294622,winter
New York,2011-02-15,-8.861353226147921,winter
New York,2011-02-16,-9.159514913794084,winter
New York,2011-02-17,-7.485150137339098,winter
New York,2011-02-18,-0.8670396877407467,winter
New York,2011-02-19,2.3170004463239557,winter
New York,2011-02-20,3.4192348786793354,winter
New York,2011-02-21,1.4975466438740401,winter
New York,2011-02-22,6.509361952998449,winter
New York,2011-02-23,-6.4917991313205885,winter
New York,2011-02-24,-2.9753616211797134,winter
New York,2011-02-25,3.275742680050082,winter
New York,2011-02-26,-0.3644183252968081,winter
New York,2011-02-27,-0.8306728534703266,winter
New York,2011-02-28,-11.150946462502354,winter
New York,2011-03-01,13.759458883229591,spring
New York,2011-03-02,8.024395343474636,spring
New York,2011-03-03,10.545266614201113,spring
New York,2011-03-04,8.756430303257094,spring
New York,2011-03-05,5.022217780037122,spring
New York,2011-03-06,15.725362857970028,spring
New York,2011-03-07,15.582908452414827,spring
New York,2011-03-08,10.618639893759319,spring
New York,2011-03-09,5.053368618851683,spring
New York,2011-03-10,11.810323720205067,spring
New York,2011-03-11,17.72432164655502,spring
New York,2011-03-12,1.6984628318917636,spring
New York,2011-03-13,17.13070073865189,spring
New York,2011-03-14,8.682495332424804,spring
New York,2011-03-15,8.122536060679849,spring
New York,2011-03-16,1.6080944010912006,spring
New York,2011-03-17,6.463828201985944,spring
New York,2011-03-18,5.097757384951386,spring
New York,2011-03-19,3.0679721381027116,spring
New York,2011-03-20,6.929412718988784,spring
New York,2011-03-21,8.638719222956501,spring
New York,2011-03-22,2.0892904456572117,spring
New York,2011-03-23,4.957596421088265,spring
New York,2011-03-24,9.352210314925568,spring
New York,2011-03-25,13.574148503000426,spring
New York,2011-03-26,14.811536225275056,spring
New York,2011-03-27,13.108459408996808,spring
New York,2011-03-28,12.049020306323072,spring
New York,2011-03-29,11.421634074003949,spring
New York,2011-03-30,7.941107413303818,spring
New York,2011-03-31,3.5042802526311156,spring
New York,2011-04-01,14.348125646002767,spring
New York,2011-04-02,9.886594235829062,spring
New York,2011-04-03,-1.4772091825195144,spring
New York,2011-04-04,11.870636514292382,spring
New York,2011-04-05,20.960618226305144,spring
New York,2011-04-06,6.912033587788013,spring
New York,2011-04-07,18.147802340151312,spring
New York,2011-04-08,15.220123465727422,spring
New York,2011-04-09,9.015140405951259,spring
New York,2011-04-10,13.568254149292706,spring
New York,2011-04-11,12.44077124077395,spring
New York,2011-04-12,11.763579015238554,spring
New York,2011-04-13,8.385746025442412,spring
New York,2011-04-14,10.319430368109783,spring
New York,2011-04-15,14.309163737810593,spring
New York,2011-04-16,9.501134525638752,spring
New York,2011-04-17,12.473633440143267,spring
New York,2011-04-18,8.030209732344089,spring
New York,2011-04-19,14.714700186839217,spring
New York,2011-04-20,12.570880593636247,spring
New York,2011-04-21,4.510486365957103,spring
New York,2011-04-22,4.004924610647558,spring
New York,2011-04-23,8.983369741787612,spring
New York,2011-04-24,17.505434049848077,spring
New York,2011-04-25,6.426075981008592,spring
New York,2011-04-26,12.030278148797825,spring
New York,2011-04-27,6.532464287423597,spring
New York,2011-04-28,11.832846136147644,spring
New York,2011-04-29,16.572937426631043,spring
New York,2011-04-30,11.294456987876199,spring
New York,2011-05-01,21.820540556094393,spring
New York,2011-05-02,10.819970014765971,spring
New York,2011-05-03,10.724231567795144,spring
New York,2011-05-04,13.662149412038529,spring
New York,2011-05-05,7.651859833477069,spring
New York,2011-05-06,2.728329880793334,spring
New York,2011-05-07,-5.154359579238758,spring
New York,2011-05-08,5.976944168358829,spring
New York,2011-05-09,8.980333525005939,spring
New York,2011-05-10,8.284339143987243,spring
New York,2011-05-11,13.748643874310552,spring
New York,2011-05-12,5.607011854345555,spring
New York,2011-05-13,19.007736513962534,spring
New York,2011-05-14,17.548686746428654,spring
New York,2011-05-15,12.861868728417846,spring
New York,2011-05-16,6.30957192036235,spring
New York,2011-05-17,12.888750736421489,spring
New York,2011-05-18,12.762799748205637,spring
New York,2011-05-19,0.8318036621516303,spring
New York,2011-05-20,3.8957861717780027,spring
New York,2011-05-21,16.53368484411265,spring
New York,2011-05-22,12.152332327290924,spring
New York,2011-05-23,10.6407984483184,spring
New York,2011-05-24,0.3684861227387195,spring
New York,2011-05-25,11.554602526480354,spring
New York,2011-05-26,4.1469783866608045,spring
New York,2011-05-27,8.078758511626976,spring
New York,2011-05-28,13.13276175297723,spring
New York,2011-05-29,5.931666616435434,spring
New York,2011-05-30,8.111743288688281,spring
New York,2011-05-31,14.241819844161839,spring
New York,2011-06-01,21.957766434837666,summer
New York,2011-06-02,23.278690054190907,summer
New York,2011-06-03,17.179140320554403,summer
New York,2011-06-04,21.66210174270321,summer
New York,2011-06-05,19.70887063778385,summer
New York,2011-06-06,24.05617735525242,summer
New York,2011-06-07,34.142115228790686,summer
New York,2011-06-08,22.28720026934341,summer
New York,2011-06-09,25.598277111789336,summer
New York,2011-06-10,21.824448314905574,summer
New York,2011-06-11,27.90000081233808,summer
New York,2011-06-12,29.033298623280018,summer
New York,2011-06-13,16.937926030917637,summer
New York,2011-06-14,18.68177251463653,summer
New York,2011-06-15,26.975315184740914,summer
New York,2011-06-16,20.71678486251694,summer
New York,2011-06-17,18.97000468815928,summer
New York,2011-06-18,22.633434033586106,summer
New York,2011-06-19,20.102647141530973,summer
New York,2011-06-20,28.81771815938066,summer
New York,2011-06-21,27.39972557803645,summer
New York,2011-06-22,27.38205596253231,summer
New York,2011-06-23,23.33009147991238,summer
New York,2011-06-24,35.38323300662874,summer
New York,2011-06-25,24.090741512258916,summer
New York,2011-06-26,25.19630843857678,summer
New York,2011-06-27,21.60766507672083,summer
New York,2011-06-28,22.554708535989747,summer
New York,2011-06-29,36.78681437374508,summer
New York,2011-06-30,30.880767449501192,summer
New York,2011-07-01,22.465504605790237,summer
New York,2011-07-02,25.462222090333547,summer
New York,2011-07-03,20.95944845657718,summer
New York,2011-07-04,22.452885566855564,summer
New York,2011-07-05,34.38536723702718,summer
New York,2011-07-06,20.408012653784187,summer
New York,2011-07-07,13.435588266070246,summer
New York,2011-07-08,21.15048983517533,summer
New York,2011-07-09,30.670667069637368,summer
New York,2011-07-10,27.364728905930864,summer
New York,2011-07-11,27.049321326043675,summer
New York,2011-07-12,18.00119717442042,summer
New York,2011-07-13,29.301987686816435,summer
New York,2011-07-14,24.350705864692216,summer
New York,2011-07-15,30.251940117591243,summer
New York,2011-07-16,24.207258135312433,summer
New York,2011-07-17,22.05179497776523,summer
New York,2011-07-18,22.19416099996237,summer
New York,2011-07-19,20.307879270260567,summer
New York,2011-07-20,30.44241630358622,summer
New York,2011-07-21,30.900013903668665,summer
New York,2011-07-22,15.201126987569328,summer
New York,2011-07-23,25.117146673089213,summer
New York,2011-07-24,24.622516416569386,summer
New York,2011-07-25,27.7840262538602,summer
New York,2011-07-26,25.481641788213373,summer
New York,2011-07-27,27.825471346423814,summer
New York,2011-07-28,21.16393228136753,summer
New York,2011-07-29,26.720173463348253,summer
New York,2011-07-30,23.847466474448336,summer
New York,2011-07-31,27.643091790391694,summer
New York,2011-08-01,25.426020937595762,summer
New York,2011-08-02,27.582824200176383,summer
New York,2011-08-03,27.68603183119866,summer
New York,2011-08-04,18.360368109826727,summer
New York,2011-08-05,23.977394658234836,summer
New York,2011-08-06,19.805887172525168,summer
New York,2011-08-07,28.328972496386303,summer
New York,2011-08-08,28.6176869490281,summer
New York,2011-08-09,18.73562116369058,summer
New York,2011-08-10,31.080894551640533,summer
New York,2011-08-11,31.48174971628866,summer
New York,2011-08-12,25.76763024611118,summer
New York,2011-08-13,25.461986947442494,summer
New York,2011-08-14,25.9929813740218,summer
New York,2011-08-15,29.363669374586834,summer
New York,2011-08-16,21.066020356759616,summer
New York,2011-08-17,26.805031742057924,summer
New York,2011-08-18,21.976571404854162,summer
New York,2011-08-19,21.884463577972983,summer
New York,2011-08-20,25.92843308363861,summer
New York,2011-08-21,23.07172449208676,summer
New York,2011-08-22,24.72828625998977,summer
New York,2011-08-23,28.716065792243153,summer
New York,2011-08-24,26.98115649389149,summer
New York,2011-08-25,20.684013067756435,summer
New York,2011-08-26,30.680516654182654,summer
New York,2011-08-27,24.152200882825056,summer
New York,2011-08-28,23.232753254089737,summer
New York,2011-08-29,22.553697402886726,summer
New York,2011-08-30,28.654620358464005,summer
New York,2011-08-31,28.93791348072599,summer
New York,2011-09-01,27.317441127052724,autumn
New York,2011-09-02,21.181415471742085,autumn
New York,2011-09-03,10.52514324472141,autumn
New York,2011-09-04,21.03420811834172,autumn
New York,2011-09-05,9.306262830179772,autumn
New York,2011-09-06,0.883146115392897,autumn
New York,2011-09-07,10.367787585045189,autumn
New York,2011-09-08,11.871631751205506,autumn
New York,2011-09-09,11.204555378203393,autumn
New York,2011-09-10,16.01495667466779,autumn
New York,2011-09-11,18.986328045510753,autumn
New York,2011-09-12,10.381330630858441,autumn
New York,2011-09-13,14.127431607151278,autumn
New York,2011-09-14,14.47044483729128,autumn
New York,2011-09-15,13.189544772770278,autumn
New York,2011-09-16,11.916890042027559,autumn
New York,2011-09-17,6.216930804741374,autumn
New York,2011-09-18,14.593276099122917,autumn
New York,2011-09-19,22.08495612565137,autumn
New York,2011-09-20,25.722583522515293,autumn
New York,2011-09-21,16.817930763225633,autumn
New York,2011-09-22,12.469117615266725,autumn
New York,2011-09-23,17.754506325492326,autumn
New York,2011-09-24,8.846938286884377,autumn
New York,2011-09-25,15.802813414719074,autumn
New York,2011-09-26,16.773130016951356,autumn
New York,2011-09-27,13.414569175364015,autumn
New York,2011-09-28,14.479720182013416,autumn
New York,2011-09-29,16.775903079991117,autumn
New York,2011-09-30,12.967195815861068,autumn
New York,2011-10-01,13.207777221381829,autumn
New York,2011-10-02,15.872168337813664,autumn
New York,2011-10-03,4.164389620872679,autumn
New York,2011-10-04,8.8325192572401,autumn
New York,2011-10-05,17.008714842089717,autumn
New York,2011-10-06,12.358555158360208,autumn
New York,2011-10-07,17.723647271744966,autumn
New York,2011-10-08,25.925744922719442,autumn
New York,2011-10-09,12.274374458497583,autumn
New York,2011-10-10,11.898754565224081,autumn
New York,2011-10-11,18.527625284791927,autumn
New York,2011-10-12,16.21921159296967,autumn
New York,2011-10-13,19.025482781658805,autumn
